.55669826,0,1,0,0,0,0,0,0,0,0,6,2009
.56078583,0,0,1,0,0,0,0,0,0,0,6,2010
.56522757,0,0,0,1,0,0,0,0,0,0,6,2011
.56710804,0,0,0,0,1,0,0,0,0,0,6,2012
.5869472,0,0,0,0,0,0,0,0,0,0,6,2013
.68925589,0,0,0,0,0,1,0,0,0,0,6,2014
.77747405,0,0,0,0,0,0,1,0,0,0,6,2015
.80035335,0,0,0,0,0,0,0,1,0,0,6,2016
.8065356,0,0,0,0,0,0,0,0,1,0,6,2017
.80833167,0,0,0,0,0,0,0,0,0,1,6,2018
.791605,0,0,0,0,0,0,0,0,0,1,6,2019
.60422999,1,0,0,0,0,0,0,0,0,0,8,2008
.62235969,0,1,0,0,0,0,0,0,0,0,8,2009
.62432599,0,0,1,0,0,0,0,0,0,0,8,2010
.62174571,0,0,0,1,0,0,0,0,0,0,8,2011
.63107824,0,0,0,0,1,0,0,0,0,0,8,2012
.65311521,0,0,0,0,0,0,0,0,0,0,8,2013
.7511546,0,0,0,0,0,1,0,0,0,0,8,2014
.79286134,0,0,0,0,0,0,1,0,0,0,8,2015
.7864275,0,0,0,0,0,0,0,1,0,0,8,2016
.78848141,0,0,0,0,0,0,0,0,1,0,8,2017
.79497612,0,0,0,0,0,0,0,0,0,1,8,2018
.7873109,0,0,0,0,0,0,0,0,0,1,8,2019
.70366013,1,0,0,0,0,0,0,0,0,0,9,2008
.69379085,0,1,0,0,0,0,0,0,0,0,9,2009
.68895721,0,0,1,0,0,0,0,0,0,0,9,2010
.67885625,0,0,0,1,0,0,0,0,0,0,9,2011
.70995069,0,0,0,0,1,0,0,0,0,0,9,2012
.69685245,0,0,0,0,0,0,0,0,0,0,9,2013
.79456669,0,0,0,0,0,1,0,0,0,0,9,2014
.81861079,0,0,0,0,0,0,1,0,0,0,9,2015
.8582738,0,0,0,0,0,0,0,1,0,0,9,2016
.83464968,0,0,0,0,0,0,0,0,1,0,9,2017
.84606653,0,0,0,0,0,0,0,0,0,1,9,2018
.84176838,0,0,0,0,0,0,0,0,0,1,9,2019
.54870862,0,0,0,0,0,0,0,0,0,0,12,2008
.53483671,0,0,0,0,0,0,0,0,0,0,12,2009
.52411622,0,0,0,0,0,0,0,0,0,0,12,2010
.52696365,0,0,0,0,0,0,0,0,0,0,12,2011
.5479365,0,0,0,0,0,0,0,0,0,0,12,2012
.54923171,0,0,0,0,0,0,0,0,0,0,12,2013
.61221355,0,0,0,0,0,0,0,0,0,0,12,2014
.66832978,0,0,0,0,0,0,0,0,0,0,12,2015
.67199916,0,0,0,0,0,0,0,0,0,0,12,2016
.67253721,0,0,0,0,0,0,0,0,0,0,12,2017
.67311835,0,0,0,0,0,0,0,0,0,0,12,2018
.66737503,0,0,0,0,0,0,0,0,0,0,12,2019
.55994594,0,0,0,0,0,0,0,0,0,0,13,2008
.54853517,0,0,0,0,0,0,0,0,0,0,13,2009
.54158068,0,0,0,0,0,0,0,0,0,0,13,2010
.53886807,0,0,0,0,0,0,0,0,0,0,13,2011
.5546577,0,0,0,0,0,0,0,0,0,0,13,2012
.55507731,0,0,0,0,0,0,0,0,0,0,13,2013
.60439682,0,0,0,0,0,0,0,0,0,0,13,2014
.64959776,0,0,0,0,0,0,0,0,0,0,13,2015
.66778988,0,0,0,0,0,0,0,0,0,0,13,2016
.64092791,0,0,0,0,0,0,0,0,0,0,13,2017
.64749181,0,0,0,0,0,0,0,0,0,0,13,2018
.63585001,0,0,0,0,0,0,0,0,0,0,13,2019
.78500134,1,0,0,0,0,0,0,0,0,0,15,2008
.77170414,0,1,0,0,0,0,0,0,0,0,15,2009
.78315794,0,0,1,0,0,0,0,0,0,0,15,2010
.7637015,0,0,0,1,0,0,0,0,0,0,15,2011
.79818481,0,0,0,0,1,0,0,0,0,0,15,2012
.78200477,0,0,0,0,0,0,0,0,0,0,15,2013
.85186619,0,0,0,0,0,1,0,0,0,0,15,2014
.86788428,0,0,0,0,0,0,1,0,0,0,15,2015
.87277865,0,0,0,0,0,0,0,1,0,0,15,2016
.87250352,0,0,0,0,0,0,0,0,1,0,15,2017
.87280172,0,0,0,0,0,0,0,0,0,1,15,2018
.88872582,0,0,0,0,0,0,0,0,0,1,15,2019
.64526069,0,0,0,0,0,0,0,0,0,0,16,2008
.62918806,0,0,0,0,0,0,0,0,0,0,16,2009
.60259753,0,0,0,0,0,0,0,0,0,0,16,2010
.63338721,0,0,0,0,0,0,0,0,0,0,16,2011
.59937018,0,0,0,0,0,0,0,0,0,0,16,2012
.61449867,0,0,0,0,0,0,0,0,0,0,16,2013
.70990402,0,0,0,0,0,0,0,0,0,0,16,2014
.69679761,0,0,0,0,0,0,0,0,0,0,16,2015
.72637945,0,0,0,0,0,0,0,0,0,0,16,2016
.74485219,0,0,0,0,0,0,0,0,0,0,16,2017
.73808247,0,0,0,0,0,0,0,0,0,0,16,2018
.73243934,0,0,0,0,0,0,0,0,0,0,16,2019
.62474483,1,0,0,0,0,0,0,0,0,0,17,2008
.6003809,0,1,0,0,0,0,0,0,0,0,17,2009
.58355945,0,0,1,0,0,0,0,0,0,0,17,2010
.60316801,0,0,0,1,0,0,0,0,0,0,17,2011
.59481782,0,0,0,0,1,0,0,0,0,0,17,2012
.62291771,0,0,0,0,0,0,0,0,0,0,17,2013
.72121942,0,0,0,0,0,1,0,0,0,0,17,2014
.79447335,0,0,0,0,0,0,1,0,0,0,17,2015
.81783581,0,0,0,0,0,0,0,1,0,0,17,2016
.80473763,0,0,0,0,0,0,0,0,1,0,17,2017
.8074066,0,0,0,0,0,0,0,0,0,1,17,2018
.81613624,0,0,0,0,0,0,0,0,0,1,17,2019
.66673768,1,0,0,0,0,0,0,0,0,0,18,2008
.63955492,1,0,0,0,0,0,0,0,0,0,18,2009
.62578624,0,1,0,0,0,0,0,0,0,0,18,2010
.61911321,0,0,1,0,0,0,0,0,0,0,18,2011
.62729645,0,0,0,1,0,0,0,0,0,0,18,2012
.63842553,0,0,0,0,1,0,0,0,0,0,18,2013
.68787879,0,0,0,0,0,0,0,0,0,0,18,2014
.75361234,0,0,0,0,0,1,0,0,0,0,18,2015
.78724867,0,0,0,0,0,0,1,0,0,0,18,2016
.79603654,0,0,0,0,0,0,0,1,0,0,18,2017
.79658556,0,0,0,0,0,0,0,0,1,0,18,2018
.78765237,0,0,0,0,0,0,0,0,0,1,18,2019
.73294687,1,0,0,0,0,0,0,0,0,0,19,2008
.74145019,0,1,0,0,0,0,0,0,0,0,19,2009
.73211837,0,0,1,0,0,0,0,0,0,0,19,2010
.75004995,0,0,0,1,0,0,0,0,0,0,19,2011
.76809901,0,0,0,0,1,0,0,0,0,0,19,2012
.75279617,0,0,0,0,0,0,0,0,0,0,19,2013
.82078642,0,0,0,0,0,1,0,0,0,0,19,2014
.86132348,0,0,0,0,0,0,1,0,0,0,19,2015
.88917959,0,0,0,0,0,0,0,1,0,0,19,2016
.87829149,0,0,0,0,0,0,0,0,1,0,19,2017
.85590887,0,0,0,0,0,0,0,0,0,1,19,2018
.85555899,0,0,0,0,0,0,0,0,0,1,19,2019
.67156917,0,0,0,0,0,0,0,0,0,0,20,2008
.65448183,0,0,0,0,0,0,0,0,0,0,20,2009
.62358814,0,0,0,0,0,0,0,0,0,0,20,2010
.66494757,0,0,0,0,0,0,0,0,0,0,20,2011
.66478556,0,0,0,0,0,0,0,0,0,0,20,2012
.65088362,0,0,0,0,0,0,0,0,0,0,20,2013
.72164279,0,0,0,0,0,0,0,0,0,0,20,2014
.74330038,0,0,0,0,0,0,0,0,0,0,20,2015
.76532412,0,0,0,0,0,0,0,0,0,0,20,2016
.7416355,0,0,0,0,0,0,0,0,0,0,20,2017
.76010126,0,0,0,0,0,0,0,0,0,0,20,2018
.73083681,0,0,0,0,0,0,0,0,0,0,20,2019
.67565471,1,0,0,0,0,0,0,0,0,0,21,2008
.64954525,0,1,0,0,0,0,0,0,0,0,21,2009
.63508624,0,0,1,0,0,0,0,0,0,0,21,2010
.64174646,0,0,0,1,0,0,0,0,0,0,21,2011
.65339386,0,0,0,0,1,0,0,0,0,0,21,2012
.64231312,0,0,0,0,0,0,0,0,0,0,21,2013
.79456156,0,0,0,0,0,1,0,0,0,0,21,2014
.84755617,0,0,0,0,0,0,1,0,0,0,21,2015
.8611033,0,0,0,0,0,0,0,1,0,0,21,2016
.86059147,0,0,0,0,0,0,0,0,1,0,21,2017
.85836369,0,0,0,0,0,0,0,0,0,1,21,2018
.83892751,0,0,0,0,0,0,0,0,0,1,21,2019
.58459711,1,0,0,0,0,0,0,0,0,0,22,2008
.58097786,1,0,0,0,0,0,0,0,0,0,22,2009
.55899608,1,0,0,0,0,0,0,0,0,0,22,2010
.56286281,1,0,0,0,0,0,0,0,0,0,22,2011
.58686793,0,1,0,0,0,0,0,0,0,0,22,2012
.59296358,0,0,1,0,0,0,0,0,0,0,22,2013
.63152373,0,0,0,1,0,0,0,0,0,0,22,2014
.66650462,0,0,0,0,1,0,0,0,0,0,22,2015
.71665055,0,0,0,0,0,0,0,0,0,0,22,2016
.76365232,0,0,0,0,0,1,0,0,0,0,22,2017
.78290451,0,0,0,0,0,0,1,0,0,0,22,2018
.76814348,0,0,0,0,0,0,0,1,0,0,22,2019
.73521775,1,0,0,0,0,0,0,0,0,0,23,2008
.74571043,1,0,0,0,0,0,0,0,0,0,23,2009
.70332342,1,0,0,0,0,0,0,0,0,0,23,2010
.68288183,1,0,0,0,0,0,0,0,0,0,23,2011
.71427304,1,0,0,0,0,0,0,0,0,0,23,2012
.72327167,1,0,0,0,0,0,0,0,0,0,23,2013
.76232415,0,1,0,0,0,0,0,0,0,0,23,2014
.79189169,0,0,1,0,0,0,0,0,0,0,23,2015
.75917137,0,0,0,1,0,0,0,0,0,0,23,2016
.7909618,0,0,0,0,1,0,0,0,0,0,23,2017
.79109454,0,0,0,0,0,0,0,0,0,0,23,2018
.8135944,0,0,0,0,0,1,0,0,0,0,23,2019
.65058386,1,0,0,0,0,0,0,0,0,0,24,2008
.63462013,0,1,0,0,0,0,0,0,0,0,24,2009
.6410042,0,0,1,0,0,0,0,0,0,0,24,2010
.65767944,0,0,0,1,0,0,0,0,0,0,24,2011
.67764288,0,0,0,0,1,0,0,0,0,0,24,2012
.68559605,0,0,0,0,0,0,0,0,0,0,24,2013
.74927121,0,0,0,0,0,1,0,0,0,0,24,2014
.789168,0,0,0,0,0,0,1,0,0,0,24,2015
.79435903,0,0,0,0,0,0,0,1,0,0,24,2016
.81356865,0,0,0,0,0,0,0,0,1,0,24,2017
.80829167,0,0,0,0,0,0,0,0,0,1,24,2018
.8272593,0,0,0,0,0,0,0,0,0,1,24,2019
.69056004,1,0,0,0,0,0,0,0,0,0,26,2008
.66549206,0,1,0,0,0,0,0,0,0,0,26,2009
.6522786,0,0,1,0,0,0,0,0,0,0,26,2010
.66067648,0,0,0,1,0,0,0,0,0,0,26,2011
.67030537,0,0,0,0,1,0,0,0,0,0,26,2012
.69133943,0,0,0,0,0,0,0,0,0,0,26,2013
.76137775,0,0,0,0,0,1,0,0,0,0,26,2014
.8353194,0,0,0,0,0,0,1,0,0,0,26,2015
.84599483,0,0,0,0,0,0,0,1,0,0,26,2016
.84924781,0,0,0,0,0,0,0,0,1,0,26,2017
.84139973,0,0,0,0,0,0,0,0,0,1,26,2018
.84206408,0,0,0,0,0,0,0,0,0,1,26,2019
.75077158,1,0,0,0,0,0,0,0,0,0,27,2008
.75120813,0,1,0,0,0,0,0,0,0,0,27,2009
.74494743,0,0,1,0,0,0,0,0,0,0,27,2010
.76284897,0,0,0,1,0,0,0,0,0,0,27,2011
.74605453,0,0,0,0,1,0,0,0,0,0,27,2012
.76001018,0,0,0,0,0,0,0,0,0,0,27,2013
.80670738,0,0,0,0,0,1,0,0,0,0,27,2014
.86827272,0,0,0,0,0,0,1,0,0,0,27,2015
.87974817,0,0,0,0,0,0,0,1,0,0,27,2016
.86271471,0,0,0,0,0,0,0,0,1,0,27,2017
.86661828,0,0,0,0,0,0,0,0,0,1,27,2018
.84881908,0,0,0,0,0,0,0,0,0,1,27,2019
.64713204,0,0,0,0,0,0,0,0,0,0,28,2008
.61694372,0,0,0,0,0,0,0,0,0,0,28,2009
.61219335,0,0,0,0,0,0,0,0,0,0,28,2010
.62278056,0,0,0,0,0,0,0,0,0,0,28,2011
.62589347,0,0,0,0,0,0,0,0,0,0,28,2012
.60853881,0,0,0,0,0,0,0,0,0,0,28,2013
.64101511,0,0,0,0,0,0,0,0,0,0,28,2014
.66038221,0,0,0,0,0,0,0,0,0,0,28,2015
.67441475,0,0,0,0,0,0,0,0,0,0,28,2016
.65941846,0,0,0,0,0,0,0,0,0,0,28,2017
.66999274,0,0,0,0,0,0,0,0,0,0,28,2018
.6788376,0,0,0,0,0,0,0,0,0,0,28,2019
.6852904,0,0,0,0,0,0,0,0,0,0,29,2008
.66312867,0,0,0,0,0,0,0,0,0,0,29,2009
.66641879,0,0,0,0,0,0,0,0,0,0,29,2010
.66523612,0,0,0,0,0,0,0,0,0,0,29,2011
.6511026,0,0,0,0,0,0,0,0,0,0,29,2012
.67680186,0,0,0,0,0,0,0,0,0,0,29,2013
.71493775,0,0,0,0,0,0,0,0,0,0,29,2014
.74051929,0,0,0,0,0,0,0,0,0,0,29,2015
.75688934,0,0,0,0,0,0,0,0,0,0,29,2016
.75472087,0,0,0,0,0,0,0,0,0,0,29,2017
.73814034,0,0,0,0,0,0,0,0,0,0,29,2018
.73543519,0,0,0,0,0,0,0,0,0,0,29,2019
.62144011,1,0,0,0,0,0,0,0,0,0,30,2008
.6172815,1,0,0,0,0,0,0,0,0,0,30,2009
.65010321,1,0,0,0,0,0,0,0,0,0,30,2010
.57664925,0,1,0,0,0,0,0,0,0,0,30,2011
.6155358,0,0,1,0,0,0,0,0,0,0,30,2012
.6034593,0,0,0,1,0,0,0,0,0,0,30,2013
.68152767,0,0,0,0,1,0,0,0,0,0,30,2014
.72762352,0,0,0,0,0,0,0,0,0,0,30,2015
.78307456,0,0,0,0,0,1,0,0,0,0,30,2016
.78500128,0,0,0,0,0,0,1,0,0,0,30,2017
.78545511,0,0,0,0,0,0,0,1,0,0,30,2018
.79894984,0,0,0,0,0,0,0,0,1,0,30,2019
.7023595,0,0,0,0,0,0,0,0,0,0,31,2008
.72995353,0,0,0,0,0,0,0,0,0,0,31,2009
.68613607,0,0,0,0,0,0,0,0,0,0,31,2010
.70564836,0,0,0,0,0,0,0,0,0,0,31,2011
.6997835,0,0,0,0,0,0,0,0,0,0,31,2012
.66912758,0,0,0,0,0,0,0,0,0,0,31,2013
.72915572,0,0,0,0,0,0,0,0,0,0,31,2014
.7790463,0,0,0,0,0,0,0,0,0,0,31,2015
.77914339,0,0,0,0,0,0,0,0,0,0,31,2016
.77687967,0,0,0,0,0,0,0,0,0,0,31,2017
.77284449,0,0,0,0,0,0,0,0,0,0,31,2018
.75443959,0,0,0,0,0,0,0,0,0,0,31,2019
.57109571,1,0,0,0,0,0,0,0,0,0,32,2008
.54500872,0,1,0,0,0,0,0,0,0,0,32,2009
.55821651,0,0,1,0,0,0,0,0,0,0,32,2010
.53938997,0,0,0,1,0,0,0,0,0,0,32,2011
.54185557,0,0,0,0,1,0,0,0,0,0,32,2012
.56407452,0,0,0,0,0,0,0,0,0,0,32,2013
.67483413,0,0,0,0,0,1,0,0,0,0,32,2014
.73419958,0,0,0,0,0,0,1,0,0,0,32,2015
.75162065,0,0,0,0,0,0,0,1,0,0,32,2016
.74131054,0,0,0,0,0,0,0,0,1,0,32,2017
.78546178,0,0,0,0,0,0,0,0,0,1,32,2018
.75340515,0,0,0,0,0,0,0,0,0,1,32,2019
.69383621,1,0,0,0,0,0,0,0,0,0,33,2008
.71301746,1,0,0,0,0,0,0,0,0,0,33,2009
.66226131,0,1,0,0,0,0,0,0,0,0,33,2010
.6729489,0,0,1,0,0,0,0,0,0,0,33,2011
.67759395,0,0,0,1,0,0,0,0,0,0,33,2012
.6512503,0,0,0,0,1,0,0,0,0,0,33,2013
.69389194,0,0,0,0,0,0,0,0,0,0,33,2014
.82127225,0,0,0,0,0,1,0,0,0,0,33,2015
.809641,0,0,0,0,0,0,1,0,0,0,33,2016
.81486565,0,0,0,0,0,0,0,1,0,0,33,2017
.81471151,0,0,0,0,0,0,0,0,1,0,33,2018
.81613994,0,0,0,0,0,0,0,0,0,1,33,2019
.63276845,1,0,0,0,0,0,0,0,0,0,34,2008
.59281301,0,1,0,0,0,0,0,0,0,0,34,2009
.58432311,0,0,1,0,0,0,0,0,0,0,34,2010
.57001567,0,0,0,1,0,0,0,0,0,0,34,2011
.58811796,0,0,0,0,1,0,0,0,0,0,34,2012
.56965297,0,0,0,0,0,0,0,0,0,0,34,2013
.6353181,0,0,0,0,0,1,0,0,0,0,34,2014
.71613604,0,0,0,0,0,0,1,0,0,0,34,2015
.75497723,0,0,0,0,0,0,0,1,0,0,34,2016
.75530893,0,0,0,0,0,0,0,0,1,0,34,2017
.77572274,0,0,0,0,0,0,0,0,0,1,34,2018
.764902,0,0,0,0,0,0,0,0,0,1,34,2019
.59200627,1,0,0,0,0,0,0,0,0,0,35,2008
.58240759,0,1,0,0,0,0,0,0,0,0,35,2009
.58774227,0,0,1,0,0,0,0,0,0,0,35,2010
.56966531,0,0,0,1,0,0,0,0,0,0,35,2011
.58749288,0,0,0,0,1,0,0,0,0,0,35,2012
.61899304,0,0,0,0,0,0,0,0,0,0,35,2013
.69251972,0,0,0,0,0,1,0,0,0,0,35,2014
.76365936,0,0,0,0,0,0,1,0,0,0,35,2015
.79964173,0,0,0,0,0,0,0,1,0,0,35,2016
.79201257,0,0,0,0,0,0,0,0,1,0,35,2017
.79836828,0,0,0,0,0,0,0,0,0,1,35,2018
.78086382,0,0,0,0,0,0,0,0,0,1,35,2019
.6355257,0,0,0,0,0,0,0,0,0,0,37,2008
.60763001,0,0,0,0,0,0,0,0,0,0,37,2009
.61843425,0,0,0,0,0,0,0,0,0,0,37,2010
.60528976,0,0,0,0,0,0,0,0,0,0,37,2011
.61142403,0,0,0,0,0,0,0,0,0,0,37,2012
.61761552,0,0,0,0,0,0,0,0,0,0,37,2013
.6778689,0,0,0,0,0,0,0,0,0,0,37,2014
.71988475,0,0,0,0,0,0,0,0,0,0,37,2015
.72179556,0,0,0,0,0,0,0,0,0,0,37,2016
.71670729,0,0,0,0,0,0,0,0,0,0,37,2017
.7183392,0,0,0,0,0,0,0,0,0,0,37,2018
.71841055,0,0,0,0,0,0,0,0,0,0,37,2019
.7428152,1,0,0,0,0,0,0,0,0,0,38,2008
.69572127,0,1,0,0,0,0,0,0,0,0,38,2009
.70955074,0,0,1,0,0,0,0,0,0,0,38,2010
.71067524,0,0,0,1,0,0,0,0,0,0,38,2011
.70814455,0,0,0,0,1,0,0,0,0,0,38,2012
.71114439,0,0,0,0,0,0,0,0,0,0,38,2013
.78757834,0,0,0,0,0,1,0,0,0,0,38,2014
.78910714,0,0,0,0,0,0,1,0,0,0,38,2015
.85157406,0,0,0,0,0,0,0,1,0,0,38,2016
.78091908,0,0,0,0,0,0,0,0,1,0,38,2017
.77375603,0,0,0,0,0,0,0,0,0,1,38,2018
.82372648,0,0,0,0,0,0,0,0,0,1,38,2019
.66517109,1,0,0,0,0,0,0,0,0,0,39,2008
.6557886,0,1,0,0,0,0,0,0,0,0,39,2009
.64629412,0,0,1,0,0,0,0,0,0,0,39,2010
.64709836,0,0,0,1,0,0,0,0,0,0,39,2011
.65646148,0,0,0,0,1,0,0,0,0,0,39,2012
.66311187,0,0,0,0,0,0,0,0,0,0,39,2013
.74127185,0,0,0,0,0,1,0,0,0,0,39,2014
.80716717,0,0,0,0,0,0,1,0,0,0,39,2015
.82919526,0,0,0,0,0,0,0,1,0,0,39,2016
.83084285,0,0,0,0,0,0,0,0,1,0,39,2017
.81650376,0,0,0,0,0,0,0,0,0,1,39,2018
.82399637,0,0,0,0,0,0,0,0,0,1,39,2019
.58336842,0,0,0,0,0,0,0,0,0,0,40,2008
.57729977,0,0,0,0,0,0,0,0,0,0,40,2009
.57670683,0,0,0,0,0,0,0,0,0,0,40,2010
.57711327,0,0,0,0,0,0,0,0,0,0,40,2011
.60237354,0,0,0,0,0,0,0,0,0,0,40,2012
.6055935,0,0,0,0,0,0,0,0,0,0,40,2013
.63999552,0,0,0,0,0,0,0,0,0,0,40,2014
.66063291,0,0,0,0,0,0,0,0,0,0,40,2015
.66001546,0,0,0,0,0,0,0,0,0,0,40,2016
.66477418,0,0,0,0,0,0,0,0,0,0,40,2017
.64942747,0,0,0,0,0,0,0,0,0,0,40,2018
.63394403,0,0,0,0,0,0,0,0,0,0,40,2019
.61866421,1,0,0,0,0,0,0,0,0,0,41,2008
.58767849,0,1,0,0,0,0,0,0,0,0,41,2009
.59067237,0,0,1,0,0,0,0,0,0,0,41,2010
.61765009,0,0,0,1,0,0,0,0,0,0,41,2011
.63366866,0,0,0,0,1,0,0,0,0,0,41,2012
.63264132,0,0,0,0,0,0,0,0,0,0,41,2013
.75390148,0,0,0,0,0,1,0,0,0,0,41,2014
.82796937,0,0,0,0,0,0,1,0,0,0,41,2015
.8396377,0,0,0,0,0,0,0,1,0,0,41,2016
.83063859,0,0,0,0,0,0,0,0,1,0,41,2017
.81465125,0,0,0,0,0,0,0,0,0,1,41,2018
.82988191,0,0,0,0,0,0,0,0,0,1,41,2019
.74707037,1,0,0,0,0,0,0,0,0,0,42,2008
.73407072,1,0,0,0,0,0,0,0,0,0,42,2009
.71142238,0,1,0,0,0,0,0,0,0,0,42,2010
.70607495,0,0,1,0,0,0,0,0,0,0,42,2011
.71414077,0,0,0,1,0,0,0,0,0,0,42,2012
.7160849,0,0,0,0,1,0,0,0,0,0,42,2013
.75239295,0,0,0,0,0,0,0,0,0,0,42,2014
.80115306,0,0,0,0,0,1,0,0,0,0,42,2015
.81529623,0,0,0,0,0,0,1,0,0,0,42,2016
.84007192,0,0,0,0,0,0,0,1,0,0,42,2017
.8290543,0,0,0,0,0,0,0,0,1,0,42,2018
.83117837,0,0,0,0,0,0,0,0,0,1,42,2019
.69125986,1,0,0,0,0,0,0,0,0,0,44,2008
.68417913,0,1,0,0,0,0,0,0,0,0,44,2009
.66893315,0,0,1,0,0,0,0,0,0,0,44,2010
.67708969,0,0,0,1,0,0,0,0,0,0,44,2011
.68207717,0,0,0,0,1,0,0,0,0,0,44,2012
.64441025,0,0,0,0,0,0,0,0,0,0,44,2013
.81892008,0,0,0,0,0,1,0,0,0,0,44,2014
.8543635,0,0,0,0,0,0,1,0,0,0,44,2015
.89986485,0,0,0,0,0,0,0,1,0,0,44,2016
.88958591,0,0,0,0,0,0,0,0,1,0,44,2017
.91311389,0,0,0,0,0,0,0,0,0,1,44,2018
.88546658,0,0,0,0,0,0,0,0,0,1,44,2019
.62366742,0,0,0,0,0,0,0,0,0,0,45,2008
.60401458,0,0,0,0,0,0,0,0,0,0,45,2009
.60265076,0,0,0,0,0,0,0,0,0,0,45,2010
.59989876,0,0,0,0,0,0,0,0,0,0,45,2011
.58979607,0,0,0,0,0,0,0,0,0,0,45,2012
.61486697,0,0,0,0,0,0,0,0,0,0,45,2013
.65545028,0,0,0,0,0,0,0,0,0,0,45,2014
.69211549,0,0,0,0,0,0,0,0,0,0,45,2015
.72880501,0,0,0,0,0,0,0,0,0,0,45,2016
.69123328,0,0,0,0,0,0,0,0,0,0,45,2017
.7055614,0,0,0,0,0,0,0,0,0,0,45,2018
.70253164,0,0,0,0,0,0,0,0,0,0,45,2019
.69135028,0,0,0,0,0,0,0,0,0,0,46,2008
.66117877,0,0,0,0,0,0,0,0,0,0,46,2009
.69085932,0,0,0,0,0,0,0,0,0,0,46,2010
.69497359,0,0,0,0,0,0,0,0,0,0,46,2011
.69630408,0,0,0,0,0,0,0,0,0,0,46,2012
.66365069,0,0,0,0,0,0,0,0,0,0,46,2013
.7257309,0,0,0,0,0,0,0,0,0,0,46,2014
.67628121,0,0,0,0,0,0,0,0,0,0,46,2015
.7284196,0,0,0,0,0,0,0,0,0,0,46,2016
.71274644,0,0,0,0,0,0,0,0,0,0,46,2017
.77178621,0,0,0,0,0,0,0,0,0,0,46,2018
.72161901,0,0,0,0,0,0,0,0,0,0,46,2019
.64550161,0,0,0,0,0,0,0,0,0,0,47,2008
.62047166,0,0,0,0,0,0,0,0,0,0,47,2009
.62370479,0,0,0,0,0,0,0,0,0,0,47,2010
.60909152,0,0,0,0,0,0,0,0,0,0,47,2011
.63614988,0,0,0,0,0,0,0,0,0,0,47,2012
.64370936,0,0,0,0,0,0,0,0,0,0,47,2013
.67724741,0,0,0,0,0,0,0,0,0,0,47,2014
.7114374,0,0,0,0,0,0,0,0,0,0,47,2015
.73138839,0,0,0,0,0,0,0,0,0,0,47,2016
.72550189,0,0,0,0,0,0,0,0,0,0,47,2017
